SIC,HORIZ,"CAR(-1, +1)","CAR(-2, +2)",CROSS,CASH,LEV,Acq_size,Deal Attitude,Deal Status,Percentage of Shares Acquired,Tar. Private,DSIZE,Date (years)
6798,0,0.0180139,0.0191699,1,0,0.498753,6632.139,Friendly,Completed,100,Sub.,,2011
6798,0,-0.007752,0.0005079,1,1,0.4020198,5328.88,Friendly,Pending,.,Sub.,,2010
6798,0,0.0007013,0.0065259,1,0,0.498753,6452.417,Friendly,Completed,100,Sub.,,2011
6798,0,0.0256301,0.0203936,0,1,0.4676189,19651.221,Friendly,Completed,100,Sub.,,2014
6798,1,0.0382059,0.0217716,0,1,0.4676189,19611.11,Friendly,Completed,100,Public,328.906,2014
6798,0,0.0004008,0.0139393,1,0,0.4020198,4952.46,Friendly,Pending,.,Sub.,,2010
6798,0,-0.047236,-0.041437,1,0,0.398855,5608.113,Friendly,Pending,.,Sub.,,2010
6798,0,-0.008006,0.0166044,1,0,0.4579317,27036.348,Friendly,Completed,100,Sub.,,2015
6798,0,-0.010929,-0.006387,0,0,0.4989231,18645.94,Friendly,Completed,75,Sub.,,2013
6798,0,-0.002268,0.0042064,0,0,0.4225307,16801.536,Friendly,Completed,100,Priv.,,2013
6798,0,-0.012033,-0.021927,1,1,0.4653431,6661.638,Friendly,Completed,100,Priv.,,2011
6798,0,-0.039556,-0.02463,1,1,0.4946078,13072.843,Friendly,Completed,100,Public,372.223,2012
6798,0,-0.020921,-0.047983,1,0,0.4946078,12875.258,Friendly,Completed,20,Sub.,,2012
6798,0,-0.005914,-0.016397,1,0,0.4977866,18498.842,Friendly,Completed,100,Sub.,,2014
6798,0,-0.005985,0.029396,1,0,0.5490258,3659.634,Friendly,Completed,100,Priv.,,2007
6798,0,0.0271769,0.0184897,1,0,0.4989231,18156.84,Friendly,Pending,.,J.V.,,2013
6798,1,-0.037559,-0.039755,1,0,0.49514,2356.915,Friendly,Completed,100,Public,314.191,2006
7370,0,-0.046434,-0.18119,0,1,0.6340693,85.43,Friendly,Completed,100,Priv.,,2008
6411,1,-0.027423,-0.007821,1,0,0.1966095,157.283,Friendly,Completed,100,Priv.,,2014
6411,0,0.0444905,0.0863721,1,0,0.1799484,143.272,Friendly,Completed,100,Priv.,,2014
8062,1,0.006796,0.0618257,1,0,0.8207483,2150.931,Friendly,Completed,80,Priv.,,2012
8062,1,0.0078698,-0.002817,1,0,0.4368895,5238.797,Friendly,Completed,100,Sub.,,2006
8062,1,0.0447126,0.0118154,1,0,0.8949427,1622.871,Friendly,Completed,27,J.V.,,2009
8062,1,0.0268274,-0.013376,1,0,0.8722158,2350.646,Friendly,Pending,.,Sub.,,2010
8062,1,-0.050631,-0.042934,1,0,0.8853594,1913.903,Friendly,Completed,100,Priv.,,2009
8062,1,-0.019158,-0.010449,1,0,0.8503136,2609.928,Friendly,Pending,.,Priv.,,2011
8062,1,0.0452871,0.029988,1,0,0.8722158,1965.129,Friendly,Completed,100,Priv.,,2010
6411,0,0.0722431,0.0853539,1,1,0.4554522,1082.787,Friendly,Completed,100,Priv.,,2008
6411,1,0.0913213,0.1034541,1,1,0.4462487,1292.393,Friendly,Completed,100,Priv.,,2008
6411,0,-0.066781,-0.024178,1,0,0.4184715,1079.543,Friendly,Pending,.,Sub.,,2006
8060,0,0.0170664,0.025115,1,0,0.7389997,1838.054,Friendly,Completed,100,Sub.,,2012
8060,0,0.0357898,0.0650507,1,0,1.5294235,1501.003,Friendly,Completed,100,Sub.,,2008
8060,0,0.0211821,0.0102994,1,0,1.3034196,1744.764,Friendly,Completed,100,Priv.,,2010
8060,0,0.0434276,0.046665,1,0,0.8147193,2396.253,Friendly,Pending,.,Sub.,,2011
8060,0,0.0351439,0.0485188,1,1,0.7501074,3558.381,Friendly,Completed,100,Sub.,,2014
8060,0,0.0314626,0.0225996,1,0,0.7682643,3034.97,Friendly,Completed,30,J.V.,,2014
8060,0,0.0018185,-0.012372,1,0,1.2448038,1638.283,Friendly,Completed,100,Sub.,,2010
8060,0,-0.017823,-0.007684,1,0,0.766076,3233.696,Friendly,Completed,100,Sub.,,2015
8060,0,-0.007397,-0.030408,1,0,1.4438451,1508.625,Friendly,Completed,100,Sub.,,2008
8060,0,-0.016273,-0.003973,1,0,1.5217497,1402.807,Friendly,Completed,100,Sub.,,2008
8060,0,0.0625666,0.0659207,1,1,0.7712904,3962.633,Friendly,Completed,100,Priv.,,2015
8060,0,-0.019241,0.0050425,1,0,1.2448038,1572.864,Friendly,Completed,100,Priv.,,2010
8060,0,0.0238223,0.0372688,1,0,0.7253962,2302.568,Friendly,Completed,100,Sub.,,2012
6324,1,0.0737348,0.1449308,1,1,0.3474226,1075.518,Friendly,Completed,100,Priv.,,2010
6324,0,-0.008148,-0.000214,1,1,0.4277101,1109.532,Friendly,Completed,100,Priv.,,2007
7372,1,0.0103845,0.0084693,1,0,0.2019942,565.774,Friendly,Completed,100,Priv.,,2012
7372,0,-0.050907,0.0063172,1,0,0.2970968,796.005,Friendly,Completed,100,Priv.,,2014
7372,1,-0.001305,0.0439585,1,1,0.3475173,778.462,Friendly,Completed,100,Priv.,,2015
7372,0,0.0307427,-0.034104,1,0,0.2773605,98.675,Friendly,Completed,100,Priv.,,2007
7372,0,0.00962,0.0275223,1,0,0.2492037,805.926,Friendly,Completed,100,Priv.,,2016
7372,1,0.0089361,-0.043645,1,0,0.2192183,789.906,Friendly,Completed,100,Priv.,,2012
2836,1,-7e-05,-0.010145,1,0,0.0098083,86.21,Friendly,Completed,100,Priv.,,2007
6798,0,-0.012063,-0.001442,1,0,0.4936203,892.287,Friendly,Completed,100,Sub.,,2008
6798,0,0.0158844,-0.004352,1,0,0.5464031,2216.283,Friendly,Completed,100,Priv.,,2013
6798,0,-0.015889,-0.043503,1,0,0.4810996,1578.11,Friendly,Pending,.,Priv.,,2006
7340,0,0.0763997,0.1022928,1,0,0.1886016,578.16,Friendly,Pending,.,Priv.,,2009
7340,0,-0.034952,-0.03587,1,0,0.2773004,1516.96,Friendly,Pending,.,Priv.,,2013
8093,0,0.038152,0.0399354,1,1,0.1517476,119.411,Unsolic.,Withdrawn,.,Public,51.592,2008
8093,0,0.1024448,0.0675303,1,0,0.2870948,52.667,Unsolic.,Completed,96.21,Public,6.26,2009
8093,0,0.0231531,0.030624,1,0,0.1762509,226.399,Friendly,Completed,35,Priv.,,2007
8093,1,0.1939141,0.0858299,1,1,0.1517476,139.237,Friendly,Completed,100,Sub.,,2008
8093,0,0.0678523,-0.038468,1,1,0.1526975,114.286,Friendly,Completed,100,Priv.,,2008
8090,0,-0.061553,-0.098434,1,0,0.2811635,1693.811,Friendly,Completed,100,Govt.,,2006
8090,0,0.0266028,0.0270713,1,0,0.625174,252.41,Friendly,Completed,100,Priv.,,2012
8090,0,0.0465034,0.0497927,1,1,0.5883074,1717.987,Friendly,Completed,100,Priv.,,2007
8090,0,0.0635909,0.0489679,1,1,0.5981921,543.489,Friendly,Completed,100,Priv.,,2009
8090,0,0.0300346,0.074626,1,1,0.2368524,1649.832,Friendly,Withdrawn,.,Priv.,,2006
8090,0,-0.032543,0.0199738,1,0,0.4803243,513.965,Friendly,Completed,100,Priv.,,2011
4833,1,0.001127,0.0143424,1,1,0.5195491,2161.935,Friendly,Completed,100,Sub.,,2006
4213,1,0.2058643,0.2111673,1,0,0.3639209,1202.135,Friendly,Completed,100,Priv.,,2013
6020,0,0.0310918,0.0489569,1,0,0.9101602,1228.849,Friendly,Pending,.,Priv.,,2017
6020,0,0.0024186,-0.017893,1,0,0.9201171,443.225,Friendly,Completed,100,Priv.,,2014
6020,0,-0.014292,-0.007365,1,1,0.9179961,671.264,Friendly,Completed,100,Priv.,,2015
6020,0,-0.043351,0.040526,1,0,0.915307,396.2,Friendly,Completed,100,Priv.,,2012
6020,0,0.0357381,0.0374677,1,0,0.9161471,880.446,Friendly,Pending,.,Public,,2016
6020,0,0.0199788,0.042317,1,0,0.9192703,524.347,Friendly,Completed,100,Sub.,,2013
6020,0,-0.004415,0.0134043,1,1,0.915307,462.091,Friendly,Completed,.,Sub.,,2012
6020,0,0.0269852,0.0473848,1,0,0.9151274,264.025,Friendly,Completed,100,Sub.,,2012
6020,0,-0.00249,0.0287192,1,0,0.9128,696.784,Friendly,Completed,100,Public,88.152,2015
6099,0,0.0611344,0.133531,1,1,0.5436269,871.402,Friendly,Completed,100,Sub.,,2008
6099,0,0.0162809,-0.077024,1,0,0.6328068,694.721,Friendly,Completed,100,Priv.,,2008
6099,0,0.0014296,-0.011922,0,0,0.4967359,887.128,Friendly,Completed,.,Priv.,,2008
6099,0,-0.100581,-0.116424,1,0,0.8193076,1922.953,Friendly,Completed,100,Priv.,,2015
6099,0,-0.014747,-0.003289,1,0,0.6082773,1096.22,Friendly,Completed,100,Priv.,,2012
6099,0,0.0026049,-0.022172,1,0,0.5064942,991.013,Friendly,Completed,100,Priv.,,2007
6099,0,-0.002164,-0.029714,1,0,0.7330748,1367.335,Friendly,Completed,.,Priv.,,2013
6099,0,-0.002755,-0.006577,1,0,0.7376708,1609.18,Friendly,Completed,.,Sub.,,2014
6099,0,0.0087426,0.0670005,1,0,0.6291092,1084.704,Friendly,Completed,100,Priv.,,2012
6099,0,-0.039103,0.0332526,1,0,0.7038082,1607.508,Friendly,Completed,100,Priv.,,2014
6099,0,-0.020855,-0.002933,1,0,0.6082773,1119.488,Friendly,Completed,100,Priv.,,2013
6099,0,0.0013754,-0.000794,1,0,0.8193076,1841.818,Friendly,Completed,100,Priv.,,2015
6099,0,0.0063918,0.0266097,1,0,0.6441672,832.683,Friendly,Completed,100,Priv.,,2011
6099,0,0.0634681,0.0696284,1,0,0.7294091,1483.635,Friendly,Completed,100,Priv.,,2014
6099,0,-0.017148,0.0006489,1,0,0.7981416,1818.999,Friendly,Completed,100,Priv.,,2014
6099,0,-0.014415,0.0147666,0,0,0.4627281,945.919,Friendly,Completed,100,Priv.,,2007
3841,0,-0.248459,-0.244896,0,0,0.5765311,1561.446,Friendly,Withdrawn,.,Priv.,,2015
3841,0,-0.009379,-0.012944,1,0,0.4733396,1033.996,Friendly,Completed,100,Public,6.937,2012
1389,0,0.0039139,0.1323033,1,0,0.4337329,415.675,Friendly,Completed,.,Sub.,,2012
1389,0,-0.019236,-0.038376,1,0,0.2446736,664.563,Friendly,Completed,100,Sub.,,2011
1389,0,-0.016634,-0.026146,1,0,0.0293975,406.892,Friendly,Completed,100,Priv.,,2009
1389,0,0.0391577,0.0666115,0,0,0.0492733,499.235,Friendly,Completed,100,Public,897.467,2008
1389,0,-0.029754,-0.014607,1,0,0.2718833,651.937,Friendly,Completed,100,Sub.,,2011
1389,0,0.0045017,-0.064062,1,1,0.1299741,413.82,Friendly,Completed,100,Priv.,,2010
1389,0,-0.034653,-0.022973,1,0,0.2446736,661.12,Friendly,Completed,100,Priv.,,2011
1389,0,-0.029744,-0.015924,1,0,0.0293975,248.75,Friendly,Completed,100,Priv.,,2009
1389,0,0.0252367,0.0274312,1,0,0.2446736,689.814,Friendly,Completed,100,Sub.,,2011
1389,0,-0.112317,-0.191285,1,0,0.3666444,632.363,Friendly,Completed,100,Sub.,,2012
1040,0,-0.154762,-0.173181,0,0,0.1743748,1525.784,Friendly,Completed,100,Public,578.229,2013
1040,0,-0.02224,-0.045043,0,0,0.1743748,1555.976,Friendly,Completed,24.74,Public,11.647,2013
1040,0,-0.016775,-0.001266,1,0,0.1777249,1232.489,Friendly,Completed,100,Sub.,,2012
1040,0,0.0821991,0.1053029,0,0,0.1762402,1213.319,Neutral,Completed,19.95,Public,9.742,2012
1040,0,0.012308,0.0622467,1,0,0.2431213,1079.984,Friendly,Completed,100,Public,14.72,2008
1040,0,0.045742,0.1031946,1,0,0.2431213,1139.111,Friendly,Completed,100,Sub.,,2008
1040,0,-0.066571,-0.042325,1,0,0.3983288,1509.169,Friendly,Pending,.,Public,20.442,2016
1040,0,-0.083432,-0.087913,1,0,0.3824339,1157.651,Friendly,Completed,100,Public,15.317,2015
1040,0,0.0859593,0.0475067,0,1,0.1777249,1320.932,Unsolic.,Withdrawn,.,Public,81.003,2012
7361,1,-0.010254,-0.013607,1,0,0.4344263,431.499,Friendly,Completed,100,Priv.,,2008
7361,1,0.0147887,0.0096311,1,1,0.4405568,589.714,Friendly,Completed,100,Sub.,,2006
7361,1,-0.002192,-0.012649,1,0,0.4031269,496.929,Friendly,Completed,100,Priv.,,2008
7361,0,0.0294731,6.45e-05,1,0,0.4830601,327.594,Friendly,Completed,100,Priv.,,2016
7361,0,-0.006159,0.0055443,0,0,0.4572672,741.344,Friendly,Completed,100,Priv.,,2007
7361,1,-0.005373,0.001015,0,0,0.5301919,342.86,Friendly,Completed,100,Priv.,,2013
7361,0,0.0039431,0.0258168,1,0,0.448602,239.02,Friendly,Completed,100,Priv.,,2012
3634,0,-0.010953,-0.008563,1,0,0.3575674,194.619,Friendly,Completed,100,Sub.,,2008
3634,0,-0.017474,-0.018222,1,0,0.4180367,695.956,Friendly,Completed,100,Sub.,,2007
3634,0,-0.008874,0.0065648,1,1,0.3285817,1768.607,Friendly,Completed,100,Sub.,,2014
3634,0,0.0670222,0.0512597,1,0,0.3180487,696.717,Friendly,Completed,100,Sub.,,2010
3634,1,0.1808941,0.2060582,1,1,0.294831,774.771,Friendly,Completed,100,Priv.,,2010
3634,0,0.0328682,0.0300433,1,0,0.4342622,922.552,Friendly,Completed,100,Sub.,,2011
3634,0,-0.019207,-0.031425,1,0,0.3690444,326.198,Friendly,Completed,100,Sub.,,2009
3634,0,-0.002502,0.0188997,1,0,0.5129603,2194.077,Friendly,Completed,100,Sub.,,2015
3634,0,-0.0225,-0.010529,1,1,0.456971,2543.788,Friendly,Completed,100,Priv.,,2016
1381,1,-0.013193,0.0199618,1,1,0.361849,5607.661,Friendly,Completed,100,Priv.,,2008
9995,0,0.0115778,0.0093819,1,0,0.0344661,253.316,Friendly,Completed,100,Sub.,,2014
9995,0,0.0133327,0.0138498,1,0,0.0365975,244.259,Friendly,Withdrawn,.,Priv.,,2016
7380,0,-0.004773,0.0070149,1,0,0.3077766,20.224,Friendly,Completed,100,Priv.,,2006
7380,0,0.0073252,0.0008133,1,0,0.3077766,20.636,Friendly,Completed,100,Sub.,,2006
5047,0,-0.010439,-0.01168,0,0,0.4231144,7107.279,Friendly,Completed,100,Priv.,,2012
5047,0,-0.005789,0.0160572,1,0,0.4502081,11150.028,Friendly,Completed,100,Priv.,,2015
5047,0,-0.006797,-0.011629,0,1,0.4017749,6835.802,Friendly,Completed,100,Sub.,,2012
5047,0,0.0165059,0.0079607,1,0,0.4025037,6023.855,Friendly,Completed,100,Priv.,,2011
5047,1,0.0056602,0.0308962,0,1,0.3963751,9759.28,Friendly,Completed,100,Sub.,,2014
5047,1,-0.005951,0.0096429,1,0,0.4561823,4834.401,Friendly,Pending,.,Priv.,,2007
5047,0,-0.011254,-0.013037,1,0,0.3963751,9699.793,Friendly,Completed,60,Priv.,,2013
5047,0,0.0005018,0.00288,1,1,0.3836099,5627.677,Neutral,Completed,21.4,Sub.,,2012
5047,0,0.0236089,0.0271557,0,0,0.4231144,6975.288,Friendly,Completed,100,Priv.,,2012
5047,0,-0.009097,-0.011348,1,0,0.4884442,4040.046,Friendly,Completed,.,Priv.,,2006
5047,0,0.0337698,0.0523254,0,0,0.4301469,3047.86,Friendly,Completed,100,Sub.,,2009
5047,1,-0.010574,-0.012997,1,1,0.4884442,4237.101,Friendly,Completed,100,Sub.,,2006
5047,0,-0.001806,-0.058645,0,0,0.4096209,5272.253,Friendly,Completed,50,Priv.,,2010
5047,1,-0.015924,-0.016466,1,0,0.4158662,9900.691,Friendly,Completed,100,Sub.,,2014
5047,1,0.0001624,0.0100521,0,0,0.3963751,9719.763,Friendly,Completed,80,Priv.,,2013
5047,1,-0.010913,-0.030295,0,0,0.4520477,5114.395,Friendly,Completed,100,Priv.,,2008
5047,0,0.0030526,-0.018693,1,0,0.4443977,3514.474,Friendly,Completed,100,Priv.,,2009
5047,0,0.0073285,-0.000126,1,0,0.3914417,7164.935,Friendly,Completed,100,Priv.,,2012
5047,1,0.0075546,0.0131078,0,0,0.438487,9751.182,Friendly,Completed,50,Priv.,,2014
5047,0,0.0005015,-0.009105,0,0,0.438487,9698.562,Friendly,Completed,100,Sub.,,2014
5047,0,-0.006499,-0.005953,0,0,0.4561823,4665.614,Friendly,Completed,100,Public,53.41,2007
5047,1,-0.005886,0.0101097,0,0,0.4005707,6320.152,Friendly,Completed,100,Priv.,,2011
5047,0,0.0008847,0.0009565,0,0,0.450411,4910.117,Friendly,Completed,100,Priv.,,2007
2890,0,-0.019517,-0.025312,1,0,0.849598,2422.667,Friendly,Completed,100,Sub.,,2007
2890,0,0.0162025,-0.027604,0,0,0.8095999,2241.908,Friendly,Completed,100,Priv.,,2008
1381,1,0.0218075,0.069486,1,1,0.5472411,718.434,Friendly,Completed,100,Sub.,,2012
1381,0,-0.029864,-0.010062,0,1,0.5484145,523.943,Friendly,Completed,9.31,Public,,2011
1381,1,0.1967998,0.1597548,1,0,0.5724311,391.988,Friendly,Completed,100,Sub.,,2011
1381,1,-0.061242,-0.067656,1,0,0.3479799,830.571,Friendly,Completed,100,Public,1901.816,2007
1381,0,0.0375647,0.0572254,1,0,0.4477937,2079.881,Friendly,Pending,.,Sub.,,2008
6797,0,0.0143909,-0.001105,1,0,0.2700309,356.161,Friendly,Completed,100,Priv.,,2009
6020,0,0.0309894,0.0686565,1,1,0.8773992,218.348,Friendly,Completed,100,Priv.,,2014
6020,0,0.0321651,0.0557734,1,0,0.881578,312.191,Friendly,Completed,100,Public,,2007
6020,0,0.0013578,0.0151052,1,0,0.8859949,236.052,Friendly,Completed,100,Public,29.267,2015
6020,0,-0.006142,0.003681,1,0,0.903147,587.912,Friendly,Pending,.,Public,25.391,2017
6020,0,-0.0247,-0.011523,1,0,0.8504378,216.939,Friendly,Completed,100,Priv.,,2012
6020,0,0.0179793,0.0058549,1,0,0.8521501,217.991,Friendly,Completed,100,Priv.,,2013
6020,0,0.024108,0.0179644,1,0,0.8593434,271.231,Friendly,Completed,100,Public,218.538,2013
6036,0,0.0075868,0.0021398,1,0,0.9094353,150.296,Friendly,Completed,100,Priv.,,2014
6036,0,0.0619288,0.0788535,1,0,0.842025,122.7,Friendly,Pending,.,Priv.,,2011
6036,0,0.0449539,0.0259554,1,0,0.8936669,85.258,Friendly,Completed,100,Sub.,,2010
6036,0,-0.000929,0.0270089,1,0,0.911485,610.576,Friendly,Completed,100,Sub.,,2014
6020,0,0.0003741,0.0030387,1,0,0.9116221,113.792,Friendly,Completed,100,Priv.,,2007
6020,0,0.0168162,0.012538,1,0,0.8666329,163.538,Friendly,Completed,100,Public,36.771,2013
4955,0,0.0152176,0.0643695,1,0,0.3757734,217.021,Friendly,Completed,100,Sub.,,2011
4955,0,0.0001785,0.0005335,1,0,0.24971,273.762,Friendly,Completed,.,Priv.,,2013
2520,0,0.1028992,0.1314334,1,0,0.8094018,1475.423,Friendly,Pending,.,Priv.,,2007
2520,0,0.0140902,-0.00041,0,0,0.9271694,1040.966,Friendly,Completed,.,Priv.,,2010
2520,0,0.0078978,-0.005552,1,1,0.6244828,1873.134,Friendly,Completed,84,Public,2.404,2014
2520,0,0.0023597,0.013317,1,1,0.6664004,1617.854,Friendly,Completed,100,Priv.,,2013
2520,0,0.1047402,0.0593259,1,0,0.9308075,753.017,Friendly,Completed,100,Priv.,,2009
2520,0,-0.001168,-0.014075,0,0,0.8607341,1522.345,Friendly,Pending,.,Priv.,,2011
6798,0,-0.024646,0.0848058,1,0,0.6286115,325.408,Friendly,Completed,100,Priv.,,2008
6798,0,-0.028641,-0.020037,1,0,0.5345581,937.952,Friendly,Completed,100,Sub.,,2012
6798,0,0.0356452,-0.008811,1,0,0.5844377,1104.423,Friendly,Pending,.,Priv.,,2011
6798,0,0.0122666,0.0212097,1,0,0.514316,649.167,Friendly,Pending,.,Priv.,,2011
6798,0,0.0366499,0.0222363,1,1,0.6304422,272.401,Friendly,Completed,100,Priv.,,2006
6798,0,-0.054689,-0.052659,1,1,0.6632615,408.271,Friendly,Completed,100,Sub.,,2008
6798,1,-0.002894,0.0053621,1,1,0.66068,497.821,Friendly,Completed,100,Priv.,,2007
6798,0,-0.028362,-0.029134,1,0,0.651302,363.43,Friendly,Pending,.,Priv.,,2007
6798,0,0.0294608,0.025012,1,0,0.6741574,185.249,Friendly,Completed,66.67,J.V.,,2006
6798,0,-0.004502,0.028771,1,0,0.5603609,758.804,Friendly,Completed,100,Priv.,,2010
6798,0,-0.021976,-0.036217,1,0,0.5345581,908.314,Friendly,Completed,50,Sub.,,2012
6798,0,0.0148213,0.0253048,1,1,0.5037237,177.028,Friendly,Completed,100,Priv.,,2011
6798,0,0.0216537,0.0086198,1,0,0.6741574,195.643,Friendly,Completed,100,Priv.,,2006
6798,0,0.0185753,0.0132022,1,0,0.6741574,189.529,Friendly,Pending,.,Sub.,,2006
6798,0,0.0186692,0.0513709,1,0,0.6900906,185.232,Friendly,Completed,100,Priv.,,2010
6798,0,0.026016,0.0348584,1,0,0.66068,492.113,Friendly,Completed,100,Priv.,,2007
6798,0,-0.012477,-0.018368,1,0,0.5386493,1141.028,Friendly,Completed,100,Priv.,,2013
6798,0,-0.065998,-0.060434,1,0,0.682119,159.254,Friendly,Completed,100,Priv.,,2010
6798,0,-0.003292,0.014481,1,0,0.651302,362.782,Friendly,Completed,100,Sub.,,2006
6798,0,-0.001728,-0.01999,1,0,0.5162842,1018.781,Friendly,Completed,100,Priv.,,2011
6798,0,0.0323674,0.0158453,1,0,0.51624,1182.111,Friendly,Pending,.,Priv.,,2014
6798,0,-0.025964,-0.025943,1,1,0.5039367,1193.047,Friendly,Completed,100,Sub.,,2013
6798,0,-0.019674,-0.015316,1,0,0.5037237,1121.598,Friendly,Completed,100,Sub.,,2011
6798,0,-0.051665,-0.077313,1,0,0.6708043,396.014,Friendly,Completed,100,Priv.,,2008
2060,0,0.0145276,0.0076299,1,1,0.8516525,22986.868,Friendly,Pending,.,Public,429.01,2017
2060,0,0.0110938,0.0266162,0,0,0.7688717,3453.601,Friendly,Completed,100,Priv.,,2011
2060,0,-0.01038,-0.025822,0,0,0.8691312,2390.113,Friendly,Withdrawn,.,Public,13007.092,2009
2060,0,-0.027014,-0.036304,1,0,0.8026972,12101.861,Friendly,Completed,100,Priv.,,2006
2060,0,-0.026135,-0.031312,0,0,0.8622811,8000.905,Friendly,Pending,.,Sub.,,2007
2060,0,-0.0148,-0.040779,0,0,0.767357,11969.348,Neutral,Pending,.,Sub.,,2012
2060,0,-0.056575,-0.031536,1,0,0.7282438,22954.968,Friendly,Completed,100,Priv.,,2015
7510,0,0.0750228,0.0562516,1,0,0.8808213,4277.792,Friendly,Completed,100,Sub.,,2010
7510,0,0.0357252,0.0209708,1,0,0.881755,4863.571,Friendly,Completed,100,Sub.,,2010
7510,0,0.061107,0.1378599,1,0,0.9095344,1073.603,Friendly,Completed,100,Sub.,,2009
7510,0,-0.020954,0.0653423,1,0,0.8735581,6130.05,Friendly,Completed,100,Priv.,,2012
7510,0,-0.012362,-0.063669,1,0,0.8854237,3757.897,Friendly,Completed,100,Priv.,,2009
7510,0,-0.0603,-0.043636,0,0,0.8649663,8519.006,Friendly,Completed,100,Priv.,,2007
7510,0,-0.079219,-0.028682,0,0,0.8476076,4266.206,Friendly,Completed,100,Sub.,,2008
7510,0,0.0242458,0.0036911,0,0,0.8923258,8399.256,Friendly,Pending,.,Sub.,,2013
7510,0,-0.027914,-0.004024,1,0,0.8813195,4741.929,Friendly,Completed,100,Sub.,,2012
7510,0,-0.05149,-0.007312,1,0,0.8790859,6657.092,Unsolic.,Withdrawn,.,Public,969.995,2011
7510,0,0.0956668,0.1601603,1,1,0.8833763,4833.667,Friendly,Completed,100,Public,2103.954,2012
7510,0,0.0333887,0.0588686,0,0,0.8928258,4784.087,Friendly,Completed,100,Priv.,,2010
7510,0,-0.033719,-0.00581,1,0,0.8813195,4633.589,Neutral,Completed,35,Sub.,,2012
7510,0,-0.012196,-0.004456,0,0,0.8790859,7085.375,Not Appl.,Status Unknown,.,J.V.,,2011
2835,0,0.1107105,0.1594144,1,0,0.2925343,187.3,Friendly,Pending,.,Priv.,,2015
2835,0,-0.018591,-0.031653,1,0,0.2688175,44.279,Friendly,Completed,54.6,Priv.,,2013
1311,1,-0.002126,0.0229273,1,0,0.5316371,16728.872,Friendly,Completed,100,Public,387.389,2010
1311,1,0.0397264,0.0348635,1,0,0.5074576,18026.976,Friendly,Completed,20,Sub.,,2010
1311,1,0.0225501,0.0081684,1,1,0.4889568,18370.643,Friendly,Completed,50,Sub.,,2011
1311,1,-0.039145,-0.013621,1,0,0.5864832,18709.798,Neutral,Completed,12.4,Sub.,,2008
1311,0,-0.021483,-0.053166,1,0,0.6027323,22131.448,Friendly,Completed,100,Priv.,,2007
1311,1,0.0308824,0.0238245,0,1,0.5316371,16837.224,Neutral,Completed,12.5,Priv.,,2010
1311,1,0.027634,0.0095557,1,0,0.4889568,19278.129,Friendly,Completed,100,Priv.,,2011
1311,0,0.0184202,-0.034431,1,0,0.5864832,16492.534,Friendly,Completed,100,Sub.,,2008
1311,1,0.0171361,0.0270805,0,0,0.5426029,19208.88,Friendly,Pending,.,Sub.,,2009
1311,0,-0.028797,0.0046741,1,0,0.6600955,13796.047,Friendly,Pending,.,Sub.,,2006
1311,1,-0.005213,0.0252072,1,1,0.5273107,20547.504,Friendly,Completed,100,Sub.,,2010
1311,0,0.0041053,0.0011483,1,0,0.4309242,25680.287,Friendly,Pending,.,J.V.,,2014
7374,0,-0.00414,0.0088401,0,0,0.7297693,2727.537,Friendly,Completed,50,J.V.,,2009
7374,0,0.0026299,0.013091,0,0,0.6455305,4092.071,Friendly,Pending,.,Priv.,,2008
7374,0,-0.008559,-0.005149,1,0,0.6706831,3369.842,Friendly,Completed,100,Priv.,,2010
7374,0,-0.024781,-0.007284,1,0,0.6706831,3770.016,Friendly,Completed,100,Priv.,,2010
7374,0,-0.022664,-0.01784,1,0,0.6455305,4159.027,Friendly,Completed,100,Priv.,,2008
7374,0,0.0341034,-0.012811,0,0,0.6455305,4063.35,Friendly,Completed,100,Priv.,,2008
7374,0,0.0022924,0.0056448,1,0,0.5479826,3212.21,Friendly,Pending,.,Priv.,,2007
7374,0,0.001567,-0.005164,1,0,0.6735979,3570.686,Friendly,Completed,100,Priv.,,2010
3570,0,0.0084381,-0.00599,1,1,0.6260534,113550.44,Friendly,Completed,100,Public,2455.893,2009
3570,0,-0.038504,-0.042266,1,1,0.6222908,108717.48,Friendly,Completed,100,Public,598.941,2010
3570,0,-0.012803,-0.002663,0,0,0.5661667,129521.73,Friendly,Completed,100,Priv.,,2007
3570,0,-0.002376,-0.001729,1,1,0.6430922,91956.965,Friendly,Completed,100,Public,887.44,2010
3570,0,0.0066821,0.0059512,1,0,0.532147,107673.44,Friendly,Completed,100,Priv.,,2007
3570,0,0.0135528,-0.006751,1,1,0.7332567,66888.97,Friendly,Completed,100,Public,1834.14,2015
3570,0,-0.033324,-0.026197,0,0,0.5410142,98520.247,Not Appl.,Status Unknown,.,Public,451.035,2006
3570,0,0.000181,0.0363504,0,0,0.7277042,13986.037,Friendly,Completed,100,Sub.,,2012
3570,0,0.0161522,0.0293249,1,0,0.5347215,94492.211,Friendly,Completed,100,Priv.,,2006
3570,0,-0.014176,-0.032597,1,0,0.5347215,114192.31,Friendly,Pending,.,Priv.,,2007
3570,0,0.0027712,-0.002283,0,0,0.5625862,116828.59,Not Appl.,Status Unknown,.,Public,73.48,2007
